Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
156,False,False,False,False,False,False,False,True,False,11.100000000000025,73659.79999999999,0
158,False,False,False,False,False,False,False,True,False,11.100000000000025,49830.0,0
160,False,False,False,False,False,False,False,False,True,11.200000000000044,75288.59999999999,0
163,False,False,False,False,False,False,False,True,False,11.100000000000025,64787.2,0
165,False,False,False,False,False,False,False,False,True,11.100000000000025,65913.4,0
168,False,False,False,False,False,False,False,True,False,11.100000000000025,51187.5,0
170,False,False,False,False,False,False,False,False,True,11.100000000000025,50403.2,0
173,False,False,False,False,False,False,False,True,False,11.100000000000025,75898.0,0
175,False,False,False,False,False,False,True,False,False,11.199999999999989,73136.2,0
180,False,False,False,False,False,False,False,True,False,11.100000000000025,60628.5,0
182,False,False,False,False,False,False,False,False,True,11.099999999999966,72339.2,0
185,False,False,False,False,False,False,False,True,False,11.099999999999966,67079.2,0
187,False,False,False,False,False,False,False,True,False,11.199999999999989,56943.0,0
191,False,False,False,False,False,False,False,True,False,11.100000000000025,57340.0,0
193,False,False,False,False,False,False,False,False,True,11.100000000000025,74401.6,0
196,False,False,False,False,False,False,False,False,True,11.199999999999989,36825.2,0
199,False,False,False,False,False,False,False,False,True,11.100000000000025,57711.6,0
202,False,False,False,False,False,False,False,True,False,11.100000000000025,71224.8,0
204,False,False,False,False,False,False,False,True,False,11.100000000000025,65693.8,0
206,False,False,False,False,False,False,False,True,False,11.099999999999966,71096.8,0
208,False,False,False,False,False,False,False,True,False,11.099999999999966,75112.8,0
210,False,False,False,False,False,False,False,False,True,11.099999999999966,72366.90000000001,0
213,False,False,False,False,False,False,False,True,False,11.0,52974.0,0
215,False,False,False,False,False,False,False,True,False,11.0,60961.50000000001,0
217,False,False,False,False,False,False,False,True,False,11.100000000000025,63059.100000000006,0
219,False,False,False,False,False,False,False,False,True,11.0,69329.2,0
222,False,False,False,False,False,False,False,True,False,11.0,66294.0,0
224,False,False,False,False,False,False,False,False,True,11.100000000000025,59656.8,0
227,False,False,False,False,False,False,False,True,False,10.899999999999975,60769.5,0
229,False,False,False,False,False,False,False,False,True,11.0,55497.6,0
0,False,False,False,False,False,False,False,True,False,11.099999999999966,61809.4,0
2,False,False,False,False,False,False,False,True,False,11.099999999999966,56134.4,0
4,False,False,False,False,False,False,False,False,True,11.100000000000025,57560.5,0
7,False,False,False,False,False,False,False,False,True,11.0,76857.0,0
10,False,False,False,False,False,False,True,False,False,11.100000000000025,54517.2,0
15,False,False,False,False,False,False,False,True,False,11.0,42029.6,0
17,False,False,False,False,False,False,True,False,False,11.099999999999966,55050.00000000001,0
22,False,False,False,False,False,False,False,True,False,11.099999999999966,70977.6,0
24,False,False,False,False,False,False,True,False,False,10.899999999999975,77176.40000000001,0
29,False,False,False,False,False,False,False,True,False,10.899999999999975,63140.0,0
31,False,False,False,False,False,False,False,True,False,10.899999999999975,54773.4,0
33,False,False,False,False,False,False,False,False,True,10.800000000000011,58504.6,0
36,False,False,False,False,False,False,False,False,True,10.900000000000034,84250.0,0
39,False,False,False,False,False,False,True,False,False,10.899999999999975,56811.600000000006,0
44,False,False,False,False,False,False,False,False,True,11.0,52390.8,0
47,False,False,False,False,False,False,True,False,False,11.0,43990.4,0
52,False,False,False,False,False,False,False,False,True,11.0,51834.0,0
55,False,False,False,False,False,False,False,True,False,11.0,65405.2,0
57,False,False,False,False,False,False,False,True,False,11.0,53289.6,0
59,False,False,False,False,False,False,True,False,False,10.899999999999975,46172.5,0
64,False,False,False,False,False,False,False,True,False,10.899999999999975,55200.7,0
66,False,False,False,False,False,False,False,True,False,10.899999999999975,59967.5,0
68,False,False,False,False,False,False,False,False,True,10.899999999999975,72141.0,0
71,False,False,False,False,False,False,False,True,False,11.0,72649.5,0
73,False,False,False,False,False,False,False,True,False,11.0,56362.4,0
75,False,False,False,False,False,False,False,False,True,10.899999999999975,38953.6,0
78,False,False,False,False,False,False,False,True,False,11.0,63941.0,0
80,False,False,False,False,False,False,False,True,False,11.0,64579.2,0
82,False,False,False,False,False,False,False,False,True,11.0,66419.6,0
85,False,False,False,False,False,False,False,True,False,11.100000000000025,72345.0,0
87,False,False,False,False,False,False,True,False,False,11.099999999999966,63644.2,0
92,False,False,False,False,False,False,True,False,False,11.099999999999966,51115.49999999999,0
97,False,False,False,False,False,False,True,False,False,11.100000000000025,61549.2,0
102,False,False,False,False,False,False,False,True,False,11.100000000000025,60420.0,0
104,False,False,False,False,False,False,False,True,False,11.199999999999989,77072.3,0
106,False,False,False,False,False,False,False,True,False,11.100000000000025,52246.0,0
108,False,False,False,False,False,False,False,False,True,11.100000000000025,60195.6,0
111,False,False,False,False,False,False,False,True,False,11.099999999999966,46913.6,0
113,False,False,False,False,False,False,False,False,True,11.099999999999966,51069.0,0
116,False,False,False,False,False,False,False,False,True,11.199999999999989,51201.3,0
119,False,False,False,False,False,False,False,True,False,11.100000000000025,66740.0,0
121,False,False,False,False,False,False,True,False,False,11.199999999999989,78676.8,0
126,False,False,False,False,False,False,False,True,False,11.299999999999956,65062.4,0
128,False,False,False,False,False,False,False,True,False,11.399999999999975,47136.600000000006,0
130,False,False,False,False,False,False,False,True,False,11.399999999999975,61061.00000000001,0
132,False,False,False,False,False,False,False,True,False,11.399999999999975,60572.9,0
134,False,False,False,False,False,False,False,True,False,11.399999999999975,49098.0,0
136,False,False,False,False,False,False,False,True,False,11.399999999999975,77470.6,0
138,False,False,False,False,False,False,True,False,False,11.5,63502.6,0
143,False,False,False,False,False,False,False,False,True,11.5,38310.5,0
146,False,False,False,False,False,False,False,False,True,11.5,76790.4,0
149,False,False,False,False,False,False,False,True,False,11.399999999999975,49013.600000000006,0
151,False,False,False,False,False,False,False,True,False,11.5,65530.3,0
153,False,False,False,False,False,False,False,True,False,11.5,57642.0,0
155,False,False,False,False,False,False,False,False,True,11.399999999999975,76601.7,0
158,False,False,False,False,False,False,False,True,False,11.399999999999975,48564.0,0
160,False,False,False,False,False,False,False,True,False,11.300000000000011,78183.0,0
162,False,False,False,False,False,False,False,True,False,11.300000000000011,57816.0,0
164,False,False,False,False,False,False,False,False,True,11.300000000000011,68463.2,0
167,False,False,False,False,False,False,False,False,True,11.300000000000011,73604.3,0
170,False,False,False,False,False,False,False,True,False,11.300000000000011,71811.0,0
172,False,False,False,False,False,False,False,True,False,11.200000000000044,55242.0,0
174,False,False,False,False,False,False,False,True,False,11.300000000000011,73932.8,0
176,False,False,False,False,False,False,False,False,True,11.300000000000011,59554.8,0
179,False,False,False,False,False,False,False,False,True,11.300000000000011,44334.4,0
182,False,False,False,False,False,False,False,False,True,11.300000000000011,66822.0,0
185,False,False,False,False,False,False,False,False,True,11.300000000000011,58972.2,0
188,False,False,False,False,False,False,False,False,True,11.400000000000034,64831.2,0
193,False,False,False,False,False,False,False,False,True,11.399999999999975,48760.9,0
196,False,False,False,False,False,False,False,True,False,11.400000000000034,52021.2,0
200,False,False,False,False,False,False,False,False,True,11.300000000000011,49863.0,0
203,False,False,False,False,False,False,True,False,False,11.200000000000044,52822.0,0
0,False,False,False,False,False,False,False,False,True,11.199999999999989,61319.99999999999,0
5,False,False,False,False,False,False,False,False,True,11.300000000000011,60178.50000000001,0
8,False,False,False,False,False,False,True,False,False,11.300000000000011,80197.40000000001,0
13,False,False,False,False,False,False,False,True,False,11.099999999999966,69458.6,0
15,False,False,False,False,False,False,True,False,False,11.199999999999989,72017.40000000001,0
20,False,False,False,False,False,False,False,False,True,11.199999999999989,40964.0,0
23,False,False,False,False,False,False,False,True,False,11.199999999999989,60372.8,0
25,False,False,False,False,False,False,False,True,False,11.199999999999989,49845.600000000006,0
27,False,False,False,False,False,False,False,True,False,11.300000000000011,50415.5,0
29,False,False,False,False,False,False,True,False,False,11.199999999999989,60024.0,0
34,False,False,False,False,False,False,False,True,False,11.099999999999966,43623.2,0
36,False,False,False,False,False,False,False,True,False,11.199999999999989,52124.6,0
38,False,False,False,False,False,False,False,True,False,11.199999999999989,55876.8,0
40,False,False,False,False,False,False,False,False,True,11.199999999999989,68348.5,0
43,False,False,False,False,False,False,False,True,False,11.199999999999989,43392.0,0
45,False,False,False,False,False,False,False,True,False,11.200000000000044,59163.0,0
47,False,False,False,False,False,False,False,True,False,11.199999999999989,48534.8,0
49,False,False,False,False,False,False,False,True,False,11.200000000000044,42652.5,0
51,False,False,False,False,False,False,False,True,False,11.300000000000011,60520.0,0
53,False,False,False,False,False,False,False,False,True,11.200000000000044,55255.2,0
56,False,False,False,False,False,False,False,True,False,11.199999999999989,48009.6,0
58,False,False,False,False,False,False,False,True,False,11.199999999999989,84320.3,0
60,False,False,False,False,False,False,False,True,False,11.300000000000011,58224.3,0
62,False,False,False,False,False,False,False,True,False,11.199999999999989,67729.2,0
64,False,False,False,False,False,False,False,True,False,11.199999999999989,65455.0,0
66,False,False,False,False,False,False,False,False,True,11.300000000000011,63272.3,0
69,False,False,False,False,False,False,False,True,False,11.300000000000011,57557.5,0
71,False,False,False,False,False,False,False,True,False,11.299999999999956,50659.7,0
73,False,False,False,False,False,False,False,True,False,11.299999999999956,67638.6,0
75,False,False,False,False,False,False,True,False,False,11.299999999999956,59994.0,0
80,False,False,False,False,False,False,False,True,False,11.399999999999975,58507.2,0
82,False,False,False,False,False,False,False,False,True,11.400000000000034,78957.0,0
