Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,power,Total_MF,norm_power,norm_temp_diff,norm_tool_wear,tool_wear_adjusted,norm_tool_wear_adjusted
2330,14.16263652235616,184,False,False,True,False,False,False,True,True,8.82527304471233,32965.19083427254,1,0.24713516624732107,0.2722828988249664,0.7272727272727273,179,0.7215686274509804
1334,54.08527518821709,221,False,False,False,True,False,False,True,False,11.099999999999994,72169.97995709328,1,0.6875711122468171,0.777777777777774,0.8735177865612648,219,0.8784313725490196
2551,12.888362020832872,133,False,False,True,False,False,False,True,False,10.741091986111432,32876.046233402485,1,0.2461336945523211,0.6980204413580944,0.525691699604743,131,0.5333333333333333
2658,11.874143521009088,118,False,False,True,False,False,False,True,False,9.39314816807271,31563.23644403112,1,0.2313852764524873,0.39847737068282674,0.466403162055336,116,0.4745098039215686
1360,68.22107854684477,169,False,False,True,True,False,False,True,False,9.585947635436794,92819.6308792352,2,0.9195542128307945,0.4413216967637338,0.6679841897233202,167,0.6745098039215687
1333,65.50396037485088,79,False,False,True,False,False,True,False,True,9.261920792502986,87233.07766365704,1,0.8567935423761879,0.36931573166733295,0.31225296442687744,71,0.2980392156862745
1464,37.14680836398116,205,True,False,False,False,False,False,True,True,9.142090593035308,54325.97015295081,1,0.4871072527450953,0.34268679845229366,0.8102766798418972,200,0.803921568627451
1275,68.29701518240711,95,False,False,True,False,False,True,True,False,9.459701272222452,87128.79109721104,1,0.8556219622306147,0.4132669493827692,0.37549407114624506,88,0.36470588235294116
1396,52.94422778228222,217,False,False,False,True,False,False,True,False,9.749669704509213,73835.48046484581,1,0.7062817419455657,0.4777043787798264,0.857707509881423,215,0.8627450980392157
1287,69.6511265249379,63,False,False,True,False,False,False,True,True,10.266918130922548,89644.1774593728,1,0.883880412199628,0.5926484735383438,0.2490118577075099,58,0.24705882352941178
1326,54.35924222143789,92,False,True,False,True,False,True,True,False,8.61386715061098,72099.05683339215,2,0.6867743449696694,0.2253038112468892,0.36363636363636365,85,0.35294117647058826
1383,49.97308906723268,59,True,True,False,False,False,False,True,True,7.94718888202953,69020.00669598149,2,0.6521835617925967,0.07715308489545769,0.233201581027668,54,0.23137254901960785
2828,5.699429879815403,208,False,False,True,False,False,False,True,False,8.550855180276878,16114.768087063989,1,0.05783350057815873,0.21130115117264442,0.8221343873517787,206,0.8274509803921568
1353,54.90714129813019,191,False,True,False,True,False,False,True,False,8.462504547120256,74303.62300187025,2,0.7115409667946274,0.1916676771378397,0.7549407114624506,189,0.7607843137254902
1377,53.50652528544828,223,False,False,False,True,False,False,True,False,11.266602402476463,73708.94883582403,1,0.7048602554646036,0.8148005338836555,0.8814229249011858,221,0.8862745098039215
2714,9.5274538174448,8,False,False,True,False,False,False,True,True,9.633321275859632,25858.012776390864,1,0.1672914338527019,0.45184917241325334,0.03162055335968379,3,0.03137254901960784
1364,48.51217568928308,142,False,True,False,True,False,False,True,False,9.493299284172782,66175.9599591739,2,0.62023286283415,0.42073317426062024,0.5612648221343873,140,0.5686274509803921
1282,66.82106310040204,203,False,False,False,True,False,False,True,False,10.206227709383285,85709.13756516394,1,0.8396732360579051,0.5791617131962855,0.8023715415019763,201,0.807843137254902
1303,59.71839095869437,174,False,True,False,True,False,False,True,False,9.25029893686884,77792.97756705232,2,0.7507412077149147,0.3667330970819671,0.6877470355731226,172,0.6941176470588235
1305,60.83708738645949,202,False,False,False,True,False,False,True,True,10.525933981833536,79411.02589571608,1,0.768918748322909,0.6502075515185626,0.7984189723320159,197,0.792156862745098
1426,54.13117627826414,208,False,False,False,True,False,False,True,False,10.064224651382528,77156.65647310848,1,0.7435926248697782,0.5476054780850066,0.8221343873517787,206,0.8274509803921568
1335,52.617379885713525,153,False,True,False,False,False,True,True,False,8.199999999999989,70260.18272822916,1,0.666115994951661,0.13333333333333666,0.6047430830039525,146,0.592156862745098
1396,69.94892153536789,63,False,False,True,False,False,False,True,True,11.265965327109631,97645.60433866862,1,0.9737703490103605,0.814658961579915,0.2490118577075099,58,0.24705882352941178
1349,51.166964231130095,6,False,True,False,False,False,False,True,True,7.999107306609737,69024.2347477945,1,0.6522310607344777,0.088690512579948,0.023715415019762844,1,0.023529411764705882
2564,12.8,126,False,False,True,False,False,False,True,False,10.522631589588183,32828.07578913318,1,0.2455947831469931,0.6494736865751509,0.4980237154150198,124,0.5058823529411764
1344,55.5334874578345,204,False,False,False,True,False,False,True,False,8.67770585301059,74649.52266791786,1,0.7154268860928876,0.2394901895579133,0.8063241106719368,202,0.8117647058823529
1349,46.045046546131374,140,False,True,False,False,False,False,True,True,8.467027927678823,62129.63819534808,1,0.5747755196436061,0.19267287281752118,0.5533596837944664,135,0.5490196078431373
1346,58.85298410777224,202,False,False,False,True,False,False,True,False,10.14701589222775,79239.8817541968,1,0.7669960742425518,0.5660035316061667,0.7984189723320159,200,0.803921568627451
1380,46.57435980279152,182,True,True,False,False,False,False,True,False,9.683072946600662,64300.04770653597,2,0.599158417438863,0.4629050992445931,0.7193675889328063,180,0.7254901960784313
2748,8.41514624732202,80,False,False,True,False,False,False,True,False,10.385972337389797,23120.771642036307,1,0.13654061449077792,0.6191049638643988,0.31620553359683795,78,0.3254901960784314
1336,68.3386434952642,87,False,False,True,False,False,False,True,False,8.727511211024865,91290.40506711006,1,0.9023745255456477,0.25055804689441874,0.3438735177865613,85,0.35294117647058826
1324,72.77751747315305,158,False,False,True,False,False,True,False,True,9.315230098831815,96396.86168460175,1,0.9597416763798089,0.38116224418485045,0.6245059288537549,150,0.6078431372549019
1371,60.12744373348936,210,False,True,False,True,False,False,True,False,11.25585138525621,82459.85846253105,2,0.8031700601091412,0.8124114189458216,0.8300395256916996,208,0.8352941176470589
1354,60.108271041148285,95,False,True,False,True,False,False,True,False,9.011747949461745,81349.6646975531,2,0.7906978787236232,0.3137217665470578,0.37549407114624506,93,0.3843137254901961
1341,51.85956589892642,165,False,True,False,True,False,False,True,False,8.348109196352347,69556.2252853358,2,0.6582075692403835,0.16624648807830472,0.6521739130434783,163,0.6588235294117647
1391,64.72956775233676,72,False,False,True,False,False,False,True,True,11.041129674298954,90055.97157257663,1,0.8885066054240771,0.764695483177543,0.2845849802371542,67,0.2823529411764706
1293,69.23327506022714,128,False,False,True,False,False,False,True,False,10.740069927727411,89577.90937098542,1,0.8831359406987856,0.6977933172727566,0.5059288537549407,126,0.5137254901960784
2366,15.096403892181728,204,True,False,True,False,False,False,True,False,10.51025243261357,35530.30709341196,2,0.2759522937327775,0.6467227628030146,0.8063241106719368,202,0.8117647058823529
1271,57.7913377458245,170,False,True,False,True,False,True,True,False,8.32643329909769,73478.48616014281,2,0.7022711828320932,0.16142962202171446,0.6719367588932806,163,0.6588235294117647
1273,65.13593651841431,167,False,True,False,True,False,False,True,False,9.11796825920715,82932.31250785268,2,0.8084777214701201,0.33732627982381413,0.6600790513833992,165,0.6666666666666666
1291,62.5053919630701,54,False,True,False,True,False,False,True,False,8.923499053086728,80719.99678688521,2,0.7836240393252852,0.2941109006859432,0.2134387351778656,52,0.2235294117647059
1355,56.48222862361194,183,False,True,False,True,False,False,True,False,10.516867612924743,76485.94969511773,2,0.7360577450537641,0.6481928028721643,0.7233201581027668,181,0.7294117647058823
1314,53.72041975210798,94,False,True,False,False,False,False,True,False,7.797245303614606,70608.51071400908,1,0.6700291945726169,0.0438322896921416,0.3715415019762846,92,0.3803921568627451
1371,63.00650699877045,56,False,False,True,False,False,True,False,True,9.294482114253256,86384.3813623808,1,0.8472590858293654,0.3765515809451707,0.22134387351778656,48,0.20784313725490197
2481,13.377694827170211,168,False,False,True,False,False,False,True,False,10.414870115219893,33190.85033881284,1,0.24967027891033325,0.6255266922710867,0.6640316205533597,166,0.6705882352941176
1304,61.0422435586279,213,False,True,False,True,False,False,True,True,8.709786096604631,79634.85241610503,2,0.7714332688050481,0.2466191325788113,0.841897233201581,208,0.8352941176470589
1373,51.24961811272157,156,False,True,False,False,False,False,True,False,7.941348427268009,70369.85461916485,1,0.6673480751162165,0.07585520605956415,0.616600790513834,154,0.6235294117647059
1536,35.845943874661835,210,True,False,False,False,False,True,True,False,9.843290882777758,55063.5392337504,1,0.49539327960840146,0.4985090850617251,0.8300395256916996,203,0.8156862745098039
2354,14.008732206489697,196,False,False,True,False,False,False,True,True,8.517464412979402,32968.47779073283,1,0.24717209269968674,0.20388098066209429,0.7747035573122529,191,0.7686274509803922
1347,58.81208194858831,202,False,False,False,True,False,False,True,False,10.187918051411677,79257.26517184997,1,0.767191363700041,0.575092900313706,0.7984189723320159,200,0.803921568627451
1349,51.18789923077587,6,False,True,False,False,False,False,True,True,7.936302307672434,69052.47606231665,1,0.6525483303935202,0.07473384614943632,0.023715415019762844,1,0.023529411764705882
1443,47.45299215191974,232,False,True,False,True,False,False,True,False,9.3320237813022,68386.54737312687,2,0.6450671287660186,0.38489417362271355,0.9169960474308301,230,0.9215686274509803
1292,66.79979081207867,16,False,False,True,False,False,False,True,False,10.893556467116095,86316.42610992203,1,0.8464956603251866,0.7319014371369081,0.06324110671936758,14,0.07450980392156863
1506,39.34025884167153,213,True,False,False,False,False,False,True,False,10.529547027074836,59252.29759635715,1,0.5424507895013476,0.6510104504610738,0.841897233201581,211,0.8470588235294118
1271,67.95455393951514,65,False,False,True,False,False,False,True,False,9.66180913118389,86393.10238158381,1,0.8473570598378655,0.458179806929755,0.25691699604743085,63,0.26666666666666666
1340,60.85500440182285,146,False,True,False,True,False,False,True,False,9.465987674896052,81584.3653774881,2,0.7933345621061062,0.4146639277546804,0.5770750988142292,144,0.5843137254901961
1395,52.69027597729125,98,False,True,False,False,True,True,True,False,9.974398123919231,73458.80822094294,2,0.7020501161726179,0.5276440275376076,0.38735177865612647,91,0.3764705882352941
1314,65.67042585380216,42,False,False,True,False,False,False,True,True,9.517220409168347,86284.34651277095,1,0.8461352704841839,0.4260489798151903,0.16600790513833993,37,0.16470588235294117
1228,75.22763963267133,127,False,False,True,True,False,False,True,True,11.26535049368234,92366.67062431863,2,0.9144655493578356,0.8145223319294057,0.5019762845849802,122,0.4980392156862745
1362,52.9902405851931,216,False,False,False,True,False,False,True,False,10.403041316684469,72199.4082610418,1,0.6879017168280106,0.6228980703743259,0.8537549407114624,214,0.8588235294117647
1346,58.78505243641813,199,False,False,False,True,False,False,True,False,10.267438824178832,79153.87559070581,1,0.7660298605011573,0.5927641831508514,0.7865612648221344,197,0.792156862745098
1268,74.68847605007095,69,False,False,True,False,False,False,True,True,10.960029028239289,94616.5150079913,1,0.939740837444967,0.7466731173865064,0.2727272727272727,64,0.27058823529411763
2735,8.853952858611489,128,False,False,True,False,False,False,True,False,11.224465997943929,24217.212603296863,1,0.14885829360116729,0.8054368884319812,0.5059288537549407,126,0.5137254901960784
1350,55.061045969588285,176,False,True,False,False,False,False,True,False,7.938954030411697,74337.5025282687,1,0.7119215774698328,0.0753231178692726,0.6956521739130435,174,0.7019607843137254
1402,57.85449831829986,139,False,False,False,True,True,False,True,False,9.941799327319949,81155.96816144322,2,0.7885218456667658,0.5203998505155449,0.549407114624506,137,0.5568627450980392
1310,63.180933697757176,74,False,True,False,False,False,False,True,False,8.06856021865429,82816.50721036796,1,0.807176737154412,0.10412449303429308,0.2924901185770751,72,0.30196078431372547
1250,62.49540432274413,149,False,True,False,True,False,False,True,False,9.80860163966156,77791.46691292501,2,0.7507242366663635,0.49080036436923685,0.5889328063241107,147,0.596078431372549
1399,53.03606469147485,208,False,False,False,True,False,False,True,False,8.52021563824953,74249.52977524252,1,0.7109332705928367,0.204492364055456,0.8221343873517787,206,0.8274509803921568
1447,47.70875077178626,158,True,True,False,False,False,False,True,False,8.133504917093822,68886.09003539047,2,0.6506791101066632,0.1185566482430775,0.6245059288537549,156,0.6313725490196078
1384,49.81487452497117,79,True,True,False,False,False,False,True,False,7.866436253573195,68866.43771118211,2,0.6504583312121082,0.05920805634960562,0.31225296442687744,77,0.3215686274509804
2754,8.187958998979466,15,False,False,True,False,False,False,True,False,9.573500614442567,22546.32627646805,1,0.13008715832713263,0.4385556920983501,0.05928853754940711,13,0.07058823529411765
2653,11.912878700503809,65,False,False,True,False,False,False,True,True,8.856439350251895,31607.712060748632,1,0.23188492613205886,0.27920874450042504,0.25691699604743085,60,0.2549019607843137
2511,13.173096911328242,152,False,False,True,False,False,False,True,False,10.097462548437663,33073.747477296165,1,0.24835471745099813,0.5549916774305922,0.6007905138339921,150,0.6078431372549019
